train/loss,lr,_timestamp,iter,_step,train/step_loss,_runtime,val/loss,Sample Generation
,,1779558585.236237,3810.0,397,3.3092093467712402,802.5455571,,
,,1779558586.6752436,3820.0,398,3.2972850799560547,803.9854998,,
,,1779558588.1142201,3830.0,399,3.3089332580566406,805.424854,,
,,1779558589.5540898,3840.0,400,3.3114123344421387,806.8641116,,
,,1779558590.9930873,3850.0,401,3.3190646171569824,808.3029117,,
,,1779558592.4328203,3860.0,402,3.306796073913574,809.7426455,,
,,1779558593.8719661,3870.0,403,3.3142356872558594,811.1817915,,
,,1779558595.3110988,3880.0,404,3.3046622276306152,812.6208556,,
,,1779558596.7506819,3890.0,405,3.3189163208007812,814.060002,,
,,1779558598.0889482,3900.0,406,3.3196969032287598,815.4003371,,
,,1779558599.5306501,3910.0,407,3.283280849456787,816.8405203,,
,,1779558600.9678924,3920.0,408,3.33090877532959,818.2793689,,
,,1779558602.409678,3930.0,409,3.337784767150879,819.7195218,,
,,1779558603.8501391,3940.0,410,3.327515125274658,821.1600068,,
,,1779558605.2899354,3950.0,411,3.2919888496398926,822.5992555,,
,,1779558606.7293801,3960.0,412,3.304565906524658,824.0392086,,
,,1779558608.1663303,3970.0,413,3.3257627487182617,825.4786805,,
,,1779558609.608201,3980.0,414,3.314547061920166,826.9175211,,
,,1779558611.0430212,3990.0,415,3.3055052757263184,828.3578353,,
3.31504487991333,0.00018936387015941957,1779558628.1970754,4000.0,416,,845.5073824,3.3553688526153564,
,,1779558628.3325655,4000.0,417,3.297001838684082,845.6421876,,
,,1779558629.653752,4010.0,418,3.3165321350097656,846.9637081,,
,,1779558631.0426059,4020.0,419,3.2983551025390625,848.3519258,,
,,1779558632.482699,4030.0,420,3.2919464111328125,849.792019,,
,,1779558633.9206073,4040.0,421,3.302053451538086,851.2324947,,
,,1779558635.3629808,4050.0,422,3.297607421875,852.6729506,,
,,1779558636.8017485,4060.0,423,3.307096481323242,854.1120611,,
,,1779558638.2419074,4070.0,424,3.315122604370117,855.551695,,
,,1779558639.6820998,4080.0,425,3.2822322845458984,856.9914197,,
,,1779558641.1205359,4090.0,426,3.3482537269592285,858.4318497,,
,,1779558642.5610018,4100.0,427,3.2974853515625,859.8710151,,
,,1779558644.0002973,4110.0,428,3.317535877227783,861.3101228,,
,,1779558645.3876607,4120.0,429,3.2818145751953125,862.6974989,,
,,1779558646.7734284,4130.0,430,3.3325576782226562,864.0827487,,
,,1779558648.1620362,4140.0,431,3.2870941162109375,865.472029,,
,,1779558649.5511026,4150.0,432,3.2978758811950684,866.8604228,,
,,1779558650.939326,4160.0,433,3.3053717613220215,868.248646,,
,,1779558652.328646,4170.0,434,3.336289882659912,869.6388332,,
,,1779558653.717768,4180.0,435,3.3389716148376465,871.0278302,,
,,1779558655.1071842,4190.0,436,3.2925662994384766,872.41701,,
,,1779558656.4977038,4200.0,437,3.303086757659912,873.8070239,,
,,1779558657.8877032,4210.0,438,3.274911403656006,875.1975963,,
,,1779558659.275922,4220.0,439,3.320502281188965,876.5852422,,
,,1779558660.6643224,4230.0,440,3.2859277725219727,877.9741465,,
,,1779558662.05268,4240.0,441,3.2920289039611816,879.3628927,,
3.316330671310425,0.00015103031213214996,1779558679.5539489,4250.0,442,,896.8647921,3.3558764457702637,
,,1779558679.6930645,4250.0,443,3.3050451278686523,897.0028898,,
,,1779558681.0400734,4260.0,444,3.300537586212158,898.3493936,,
,,1779558682.388062,4270.0,445,3.3021154403686523,899.6982105,,
,,1779558683.7363975,4280.0,446,3.2989954948425293,901.0457177,,
,,1779558685.0905478,4290.0,447,3.340050220489502,902.4003717,,
,,1779558686.5114112,4300.0,448,3.3450088500976562,903.8212357,,
,,1779558687.9471667,4310.0,449,3.333688259124756,905.2569937,,
,,1779558689.3837419,4320.0,450,3.3150887489318848,906.693062,,
,,1779558690.8164334,4330.0,451,3.2983131408691406,908.128761,,
,,1779558692.2564216,4340.0,452,3.319455146789551,909.5657418,,
,,1779558693.6916165,4350.0,453,3.3114418983459473,911.001443,,
,,1779558695.1260448,4360.0,454,3.317453384399414,912.4358875,,
,,1779558696.560705,4370.0,455,3.284228801727295,913.8706724,,
,,1779558697.997342,4380.0,456,3.3140549659729004,915.3066622,,
,,1779558699.433654,4390.0,457,3.309075355529785,916.7434769,,
,,1779558700.8685834,4400.0,458,3.3093395233154297,918.1787396,,
,,1779558702.3037143,4410.0,459,3.301802635192871,919.6135424,,
,,1779558703.738164,4420.0,460,3.3204240798950195,921.0480666,,
,,1779558705.174987,4430.0,461,3.3173375129699707,922.4843072,,
,,1779558706.611345,4440.0,462,3.3022027015686035,923.9206653,,
,,1779558708.0468857,4450.0,463,3.2935476303100586,925.3562057,,
,,1779558709.4806378,4460.0,464,3.3446102142333984,926.7899579,,
,,1779558710.9155953,4470.0,465,3.3203907012939453,928.2249153,,
,,1779558712.350729,4480.0,466,3.3209457397460938,929.6607824,,
,,1779558713.786217,4490.0,467,3.3060646057128906,931.0974114,,
3.321613073348999,0.00012292491384519912,1779558731.0621161,4500.0,468,,948.3739737,3.362056255340576,
,,1779558731.1993625,4500.0,469,3.328011989593506,948.5093546,,
,,1779558732.528895,4510.0,470,3.2918038368225098,949.8391,,
,,1779558733.8613875,4520.0,471,3.3165626525878906,951.171366,,
,,1779558735.1957803,4530.0,472,3.2885169982910156,952.5056041,,
,,1779558736.5286918,4540.0,473,3.2790346145629883,953.8389967,,
,,1779558737.9345498,4550.0,474,3.2829360961914062,955.2438699,,
,,1779558739.3728855,4560.0,475,3.309530735015869,956.6827919,,
,,1779558740.8117793,4570.0,476,3.2940945625305176,958.1216362,,
,,1779558742.251061,4580.0,477,3.313030242919922,959.5610219,,
,,1779558743.6914368,4590.0,478,3.2987465858459473,961.000757,,
,,1779558745.1276422,4600.0,479,3.3363614082336426,962.4399022,,
,,1779558746.5692012,4610.0,480,3.2664170265197754,963.8795247,,
,,1779558748.0092065,4620.0,481,3.2767410278320312,965.3191042,,
,,1779558749.449659,4630.0,482,3.3214993476867676,966.7589793,,
,,1779558750.8880131,4640.0,483,3.33314847946167,968.1977934,,
,,1779558752.3277738,4650.0,484,3.291354179382324,969.6379182,,
,,1779558753.718086,4660.0,485,3.302823543548584,971.031123,,
,,1779558755.1074553,4670.0,486,3.3234481811523438,972.4175755,,
,,1779558756.4885852,4680.0,487,3.309384346008301,973.8002014,,
,,1779558757.8760307,4690.0,488,3.331533432006836,975.186415,,
,,1779558759.2589846,4700.0,489,3.344204902648926,976.5689318,,
,,1779558760.644464,4710.0,490,3.3463821411132812,977.9542894,,
,,1779558762.0306735,4720.0,491,3.3133463859558105,979.3413075,,
,,1779558763.415331,4730.0,492,3.3022313117980957,980.7254161,,
,,1779558764.7999275,4740.0,493,3.31656551361084,982.1098583,,
3.3152780532836914,0.00010576819746349742,1779558781.9363356,4750.0,494,,999.2508209,3.3581740856170654,
,,1779558782.0751138,4750.0,495,3.2970285415649414,999.3849839,,
,,1779558783.50464,4760.0,496,3.311152935028076,1000.8139602,,
,,1779558784.9425552,4770.0,497,3.3041133880615234,1002.2518752,,
,,1779558786.3780046,4780.0,498,3.356926918029785,1003.6880577,,
,,1779558787.8164697,4790.0,499,3.272871494293213,1005.1257898,,
,,1779558789.2531142,4800.0,500,3.340270519256592,1006.5630849,,
,,1779558790.6876009,4810.0,501,3.316577911376953,1008.0010091,,
,,1779558792.1308942,4820.0,502,3.346076488494873,1009.4407269,,
,,1779558793.5691447,4830.0,503,3.3069095611572266,1010.8793159,,
,,1779558795.008287,4840.0,504,3.316338062286377,1012.3182177,,
,,1779558796.345728,4850.0,505,3.3189902305603027,1013.6555642,,
,,1779558797.7871144,4860.0,506,3.3310112953186035,1015.0970245,,
,,1779558799.2270794,4870.0,507,3.319063663482666,1016.5363995,,
,,1779558800.6661558,4880.0,508,3.300825595855713,1017.9771033,,
,,1779558802.1073513,4890.0,509,3.328005313873291,1019.417207,,
,,1779558803.5475,4900.0,510,3.3094944953918457,1020.8571233,,
,,1779558804.9869256,4910.0,511,3.2921600341796875,1022.2968258,,
,,1779558806.4200878,4920.0,512,3.3417863845825195,1023.7356884,,
,,1779558807.8662534,4930.0,513,3.333082675933838,1025.1755733,,
,,1779558809.3053267,4940.0,514,3.32578706741333,1026.6151512,,
,,1779558810.7450323,4950.0,515,3.3016223907470703,1028.0543523,,
,,1779558812.1855512,4960.0,516,3.2947702407836914,1029.4953775,,
,,1779558813.624796,4970.0,517,3.3330774307250977,1030.9341159,,
,,1779558815.0634677,4980.0,518,3.330678939819336,1032.3736343,,
,,1779558816.504208,4990.0,519,3.2815170288085938,1033.8140495,,
3.3155126571655273,0.0001,1779558833.7414505,5000.0,520,,1051.0536458,3.3610782623291016,
,,1779558833.8712914,5000.0,521,3.2892518043518066,1051.1813367,,
,,1779558834.386048,,522,,1051.6960955,,"{'_type': 'html-file', 'sha256': '18bdb3d9e041a50d189bc450393427a0314e13341e7d6109dc63a3213ddbc737', 'path': 'media/html/Sample Generation_522_18bdb3d9e041a50d189b.html', 'size': 275}"
