val/loss,_timestamp,train/step_loss,_runtime,lr,iter,_step,train/loss,Sample Generation
,1779552809.0904093,0.9064631462097168,895.4328995,,3760.0,392,,
,1779552810.6600041,0.9100134968757629,897.0031057,,3770.0,393,,
,1779552812.232082,0.9031132459640503,898.5745709,,3780.0,394,,
,1779552813.8041625,0.8774120807647705,900.1461633,,3790.0,395,,
,1779552815.375234,0.8939834833145142,901.7172542,,3800.0,396,,
,1779552816.9448705,0.8980610370635986,903.2868933,,3810.0,397,,
,1779552818.5162635,0.8730056285858154,904.8583138,,3820.0,398,,
,1779552820.084087,0.8767805099487305,906.4273772,,3830.0,399,,
,1779552821.656132,0.8750553131103516,907.9983935,,3840.0,400,,
,1779552823.2269526,0.863008975982666,909.5689464,,3850.0,401,,
,1779552824.7968569,0.8615952134132385,911.1388527,,3860.0,402,,
,1779552826.36585,0.8789762258529663,912.7087342,,3870.0,403,,
,1779552827.9369738,0.8704980611801147,914.2789918,,3880.0,404,,
,1779552829.5025125,0.8847193121910095,915.8491795,,3890.0,405,,
,1779552831.0768301,0.8695298433303833,917.4192546,,3900.0,406,,
,1779552832.6420717,0.8678408861160278,918.989129,,3910.0,407,,
,1779552834.2170663,0.854570209980011,920.5591457,,3920.0,408,,
,1779552835.7872803,0.8728930354118347,922.129288,,3930.0,409,,
,1779552837.3577197,0.8569753766059875,923.6992101,,3940.0,410,,
,1779552838.9293456,0.8726503849029541,925.2713423,,3950.0,411,,
,1779552840.4982662,0.8940515518188477,926.8411155,,3960.0,412,,
,1779552842.0707643,0.8772737979888916,928.4122548,,3970.0,413,,
,1779552843.6357458,0.8797076940536499,929.98253,,3980.0,414,,
,1779552845.211225,0.8563278913497925,931.5534955,,3990.0,415,,
1.6467719078063965,1779552865.7644422,,952.1064578,0.00018936387015941957,4000.0,416,0.6952534317970276,
,1779552865.9261627,0.8585312366485596,952.2683507,,4000.0,417,,
,1779552867.497937,0.8669950366020203,953.839932,,4010.0,418,,
,1779552869.0680408,0.8728474974632263,955.4095315,,4020.0,419,,
,1779552870.6385405,0.8658861517906189,956.9806355,,4030.0,420,,
,1779552872.2083426,0.8596211671829224,958.5503652,,4040.0,421,,
,1779552873.7800388,0.8586205244064331,960.1221911,,4050.0,422,,
,1779552875.35005,0.8449591994285583,961.692416,,4060.0,423,,
,1779552876.920132,0.8459110856056213,963.2621255,,4070.0,424,,
,1779552878.4896,0.8676391243934631,964.8310905,,4080.0,425,,
,1779552880.0615914,0.8325811624526978,966.4030818,,4090.0,426,,
,1779552881.631732,0.8827783465385437,967.9732225,,4100.0,427,,
,1779552883.2026846,0.8501885533332825,969.5441752,,4110.0,428,,
,1779552884.7688966,0.8619887828826904,971.1149217,,4120.0,429,,
,1779552886.343253,0.8426730036735535,972.6847435,,4130.0,430,,
,1779552887.9134696,0.8583875298500061,974.25496,,4140.0,431,,
,1779552889.4825444,0.8562890291213989,975.8248213,,4150.0,432,,
,1779552891.0531716,0.8392852544784546,977.39517,,4160.0,433,,
,1779552892.6220996,0.8459853529930115,978.9640331,,4170.0,434,,
,1779552894.1919568,0.8543298244476318,980.5349444,,4180.0,435,,
,1779552895.762679,0.8579777479171753,982.1046765,,4190.0,436,,
,1779552897.3332317,0.8366577625274658,983.6755632,,4200.0,437,,
,1779552898.9037452,0.850570797920227,985.2457394,,4210.0,438,,
,1779552900.473621,0.8405300378799438,986.8151117,,4220.0,439,,
,1779552902.0399659,0.8594231605529785,988.385274,,4230.0,440,,
,1779552903.6120253,0.85233473777771,989.9545169,,4240.0,441,,
1.6726999282836914,1779552924.1368215,,1010.4828666,0.00015103031213214996,4250.0,442,0.6639357209205627,
,1779552924.304105,0.8583970069885254,1010.6461009,,4250.0,443,,
,1779552925.8742566,0.8397344350814819,1012.216557,,4260.0,444,,
,1779552927.4458158,0.8464680910110474,1013.7873065,,4270.0,445,,
,1779552929.0166614,0.8409510850906372,1015.3586589,,4280.0,446,,
,1779552930.5847492,0.8248515129089355,1016.9295795,,4290.0,447,,
,1779552932.159309,0.8136194944381714,1018.5007995,,4300.0,448,,
,1779552933.726644,0.8384877443313599,1020.0712106,,4310.0,449,,
,1779552935.2992344,0.8199234008789062,1021.6411318,,4320.0,450,,
,1779552936.8704493,0.8511041402816772,1023.21194,,4330.0,451,,
,1779552938.4406989,0.8253093361854553,1024.7826955,,4340.0,452,,
,1779552940.0112166,0.8274228572845459,1026.3531306,,4350.0,453,,
,1779552941.5818427,0.8491483926773071,1027.9238437,,4360.0,454,,
,1779552943.151736,0.8370558023452759,1029.4941114,,4370.0,455,,
,1779552944.7178402,0.8261071443557739,1031.0644244,,4380.0,456,,
,1779552946.2932167,0.8525850772857666,1032.6351526,,4390.0,457,,
,1779552947.8631845,0.8352124691009521,1034.2056788,,4400.0,458,,
,1779552949.4342277,0.8513280153274536,1035.7763153,,4410.0,459,,
,1779552951.005334,0.8414192199707031,1037.3474349,,4420.0,460,,
,1779552952.5758307,0.829840362071991,1038.9173215,,4430.0,461,,
,1779552954.1461968,0.8304307460784912,1040.4881916,,4440.0,462,,
,1779552955.7157998,0.827966570854187,1042.0578108,,4450.0,463,,
,1779552957.281767,0.8148400783538818,1043.6289776,,4460.0,464,,
,1779552958.8574314,0.8407237529754639,1045.199464,,4470.0,465,,
,1779552960.4277189,0.8115094900131226,1046.7692095,,4480.0,466,,
,1779552961.9975383,0.8299452066421509,1048.3395373,,4490.0,467,,
1.696743369102478,1779552982.5697088,,1068.9111995,0.00012292491384519912,4500.0,468,0.6387110352516174,
,1779552982.7319055,0.8158254623413086,1069.0738996,,4500.0,469,,
,1779552984.3027468,0.831132173538208,1070.6442374,,4510.0,470,,
,1779552985.8697042,0.820468544960022,1072.2147586,,4520.0,471,,
,1779552987.4429343,0.830823540687561,1073.7844248,,4530.0,472,,
,1779552989.013223,0.8305276036262512,1075.3552998,,4540.0,473,,
,1779552990.585593,0.8527770638465881,1076.9276422,,4550.0,474,,
,1779552992.155584,0.8241748809814453,1078.4976458,,4560.0,475,,
,1779552993.7266161,0.8272531032562256,1080.0681066,,4570.0,476,,
,1779552995.2969959,0.840277373790741,1081.638905,,4580.0,477,,
,1779552996.8657796,0.8452119827270508,1083.2097986,,4590.0,478,,
,1779552998.4374936,0.8149479031562805,1084.7798524,,4600.0,479,,
,1779553000.0094008,0.8521748781204224,1086.3516941,,4610.0,480,,
,1779553001.5813713,0.8132041692733765,1087.9233702,,4620.0,481,,
,1779553003.1512163,0.8034725189208984,1089.4932109,,4630.0,482,,
,1779553004.71712,0.8236187100410461,1091.063612,,4640.0,483,,
,1779553006.2928157,0.8377718925476074,1092.6350916,,4650.0,484,,
,1779553007.861952,0.8272829651832581,1094.2054158,,4660.0,485,,
,1779553009.4340668,0.8200730085372925,1095.7761999,,4670.0,486,,
,1779553011.0053437,0.840099573135376,1097.3473405,,4680.0,487,,
,1779553012.5753517,0.8342039585113525,1098.9183065,,4690.0,488,,
,1779553014.1465588,0.8112162351608276,1100.4883737,,4700.0,489,,
,1779553015.7169838,0.7679818868637085,1102.059828,,4710.0,490,,
,1779553017.2880683,0.8130478858947754,1103.6300857,,4720.0,491,,
,1779553018.858591,0.8033945560455322,1105.2006849,,4730.0,492,,
,1779553020.4291704,0.8146829605102539,1106.7711667,,4740.0,493,,
1.7138537168502808,1779553040.9742684,,1127.3162631,0.00010576819746349742,4750.0,494,0.6185328960418701,
,1779553041.1360252,0.8039419651031494,1127.4775156,,4750.0,495,,
,1779553042.7071016,0.8070756196975708,1129.0485923,,4760.0,496,,
,1779553044.2767804,0.7925244569778442,1130.6189887,,4770.0,497,,
,1779553045.8436687,0.8025782108306885,1132.18881,,4780.0,498,,
,1779553047.4170918,0.8174245953559875,1133.7591643,,4790.0,499,,
,1779553048.9889238,0.8060861825942993,1135.3312105,,4800.0,500,,
,1779553050.5598657,0.8190919160842896,1136.9013563,,4810.0,501,,
,1779553052.1291397,0.8081247806549072,1138.4706304,,4820.0,502,,
,1779553053.6973925,0.7946498990058899,1140.0400939,,4830.0,503,,
,1779553055.268485,0.8234305381774902,1141.6104878,,4840.0,504,,
,1779553056.8386345,0.810777485370636,1143.1807241,,4850.0,505,,
,1779553058.408668,0.8076798319816589,1144.7511963,,4860.0,506,,
,1779553059.9792206,0.788625955581665,1146.3212482,,4870.0,507,,
,1779553061.548991,0.8079817295074463,1147.8908951,,4880.0,508,,
,1779553063.119789,0.7923686504364014,1149.4617853,,4890.0,509,,
,1779553064.6912563,0.7959640026092529,1151.0330661,,4900.0,510,,
,1779553066.2607763,0.8125941753387451,1152.6028858,,4910.0,511,,
,1779553067.8304348,0.7974241375923157,1154.1731003,,4920.0,512,,
,1779553069.4004953,0.7829567193984985,1155.7441723,,4930.0,513,,
,1779553070.9720922,0.7825397253036499,1157.3145828,,4940.0,514,,
,1779553072.5393808,0.8028760552406311,1158.8855811,,4950.0,515,,
,1779553074.114297,0.8097836971282959,1160.4557874,,4960.0,516,,
,1779553075.6848552,0.7793559432029724,1162.0273691,,4970.0,517,,
,1779553077.2554584,0.7749115824699402,1163.597711,,4980.0,518,,
,1779553078.8247478,0.805727481842041,1165.1682613,,4990.0,519,,
1.7283334732055664,1779553099.3819592,,1185.7282869,0.0001,5000.0,520,0.60530686378479,
,1779553099.5492418,0.8076944351196289,1185.8912766,,5000.0,521,,
,1779553100.0755115,,1186.4174433,,,522,,"{'path': 'media/html/Sample Generation_522_cd7b576cb0460eae8728.html', 'size': 271, '_type': 'html-file', 'sha256': 'cd7b576cb0460eae8728ab63f6a5ec7b928657928c2555c94eb61b2b33cb1b28'}"
